doc_id,text,platform
6801,full walking line ruin survivor navigates edge butuanon riverbank sitio lower common barangay bacayan cebu city debris home stark reminder typhoon tino fury least died area due flooding fight recovery begun juan carlo vela sunstar large swaths metropolitan cebu severely flooded wake typhoon tino kalmaegi despite national government spending p17 billion province report sunstar cited data department works highways four major rivers province time presidents rodrigo duterte ferdinand marcos disaster less natural one made catastrophe fueling demand accountability massive works spending alleged substandard sunstar reported thursday thursday count done various municipalities indicated died cebu typhoon tino trail report covers factors worsened disaster namely alleged ghost substandard unchecked development read full sunstar report sunstar part newscollabph joint philippine news organizations directly engage diverse communities share hold vibrant discussions interest issues make,rappler
6808,full hello days president ferdinand marcos promise investigate corruption nationwide heard pronouncements leaders officials responded varying degrees commitment ordinary citizens response minutes marcos mahiya shame remark sona filipinos predictably reacted memes throwback posts marcoses ill gotten wealth ill fated works right cynical part play push accountability wittingly marcos thrown ball court citizens promised publication investigation results promised transparency expect see list subpar contractors reasons failures government offices officials involved wait weeks months years investigation take many pass construction sites endure floods happen despite eyes ears anyone wants hold corrupt contractors officials accountable community failed management wants work citizens new liveable cities reporting engagement team closely monitoring marcos administration investigation conducting independent probe part telling city town province share experiences assessment alleviate flooding area worsen construction taking long red flags make think something anomalous ways impact community created dedicated chat room collecting anecdotes reports floodcontrolph chat room chat room serve mail box anything want say report area help reporting please ensure messages chat room contain following stay chat room tag follow questions send updates reporting chat room enough report would able give comprehensive citizens account could supplement challenge whatever government comes helps keep government accountable toes join crowdsourcing either individual part group individual send reports ask barkada pitch assign class group fellow student journalists contribute organization decides help let know cite efforts best way monitor progress downloading app crowdsourcing initiatives pocket friends need guide app made one share hope see floodcontrolph chat room excited announce roadshow ambagnatin engage change first stop zamboanga city save date hosted partner ateneo zamboanga university forum top concerns zamboangeños terms quality life giving community journalism civic engagement workshops select zamboangeño youths interested becoming movers engage change empty stomach mang inasal major sponsor roadshow providing food supreme court reiterates impeachment decision immediately executory high court reiterates controversial decision lawyers concerned citizens band together ask pause proceedings order flesh impeachment trial issues cheap rice reaches pasig city locals reflect marcos promise first hand accounts president ferdinand marcos promise cheap rice felt ground pasig city kadiwa store vantage point philippines outmaneuvered tariff blow business columnist val villanueva gives take tariff certain philippine goods joins groups individuals calling transparency budget lawmaking process want sign petition openbicam transparent budgeting lawmaking process social philippines opening petition signatories comes every wednesday deliver updates straight inbox journalism communities work together impact follow factsfirstph movement visit newsletters make,rappler
6805,manila philippines despite majority leader sandro marcos pronouncement house credibility probe anomalous lower chamber pushing anyway mega panel composed committees accounts works highways government accountability jumpstarts congressional investigation tuesday basis probe following house resolutions deputy minority leader leila lima mamamayang liberal previously objected creation tri saying would prudent part house might entail possible conflict interest ping lacson several dozen congressmen contractors works bookmark page livestream tuesday make,rappler
6825,full flooed manila pedestrians wade knee deep floodwaters along taft avenue manila heavy rains caused low pressure area angie silva manila philippines nearly filipinos believe corruption government widespread results pulse asia research incorporated survey conducted late released wednesday survey noted prevailing opinion among filipinos government officials colluded anomalous based survey findings huge majority adult filipinos believe corruption government increased past year compared thought otherwise observed difference pulse asia survey conducted among representative adults error margin confidence level subnational estimates geographic areas survey following error margins confidence level metro manila rest luzon visayas mindanao survey period headlines dominated congressional probes anomalous triggered president ferdinand marcos crackdown corruption infrastructure creation independent commission infrastructure tasked investigate anomalies infrastructure last years survey showed majority filipinos believe congressional investigations conducted expose corruption government hold accountable found responsible irregularities percentage view congressional investigations held purpose exposing corruption government fewer filipinos believe congressional investigations response outrage corruption government believe tools lawmakers either pressure political rivals protect allies view diversionary tactic draw attention away issues pulse asia plurality view among filipinos investigations houses congress likely bring truth hold involved accountable investigations held house representatives likely find truth matter sizable big pluralities adults country respectively pollster note earlier version story reported fewer filipinos believe legislative probes impact exposing corruption corrected fewer filipinos believe legislative probes impact exposing corruption pulse asia opinion regarding trustworthiness private entities involved addressing problem corruption mixed among entities media civil society organizations trusted terms ability help fight corruption least half filipino adults trust ability civil society organizations media help addressing problem corruption country however different picture emerges one considers government entities pulse asia pulse asia big majority filipinos distrusts department works highways distrust plurality sentiment toward president ironically marcos initiated investigation corruption government following state nation address late highlighted avowed fight corrupt officials accomplices private sector followed creation pulse asia survey showed filipinos ambivalent toward months old adults cannot say trust distrust body basically percentages either trust undecided toward trustworthiness likewise office ombudsman registers virtually trust indecision figures versus house representatives nearly percentages either distrust legislative chamber cannot say trust distrust pulse asia despite general distrust government fight corruption big majority filipinos believe government officials found responsible anomalous punished meanwhile survey conducted octa research period showed similar findings majority filipinos outraged corruption government infrastructure adult filipinos reported feeling anger outrage think corruption government particularly initiatives strong emotional response highlights continued frustration misuse funds infrastructure programs suggest declining confidence integrity institutions octa survey conducted among respondents face face interviews confidence level margin error across major geographical areas anger outrage highest balance luzon followed visayas national capital region mindanao notably anger dominant emotion among abc class highest among socio economic classes across age groups majority adult filipinos expressed anger outrage corruption government emotion especially pronounced among younger filipinos particularly gen millennials octa noted meanwhile anger emotion slightly lower among aged similarly pulse asia survey conducted showed corruption second important issue filipinos following inflation topped list concern corruption rose significantly survey concern inflation dropped period notably marcos administration approval rating efforts fight corruption dropped forty six percent filipinos believe independent commission infrastructure suitable body investigate scandal finding reflects strong preference credible impartial non political inquiry corruption allegations support consistent across major areas socioeconomic classes particularly high trust levels national capital region among class abc octa second filipinos believing appropriate institution lead probe panel held last inquiry several named recipients alleged kickbacks infrastructure yet schedule next pending appointment new chairman erwin tulfo panel vice chair designated acting chair however critics argue lacks integrity lead investigation members implicated controversy make,rappler
6802,full floods part world natural water cycle cannot totally prevented damage inflict controlled effectively right methods philippine atmospheric geophysical astronomical services administration pagasa one methods defined department works highways engineering works individually combination provide protection reduce damage mean remove keep rainwater quite technical sense categorizes structures guidelines include hold pump divert water increase area capacity retain excess water enhance flow follows traditional definition management described study national academy science technology study argues must consider water disasters landslides storm surges dam breaks high tides structures protect land areas collapsing keep water sea considered released guidelines comprehensive water management means conserve utilize water beneficially irrigation water supply power generation wider definition reflected president ferdinand marcos list includes drainage sediment rainwater storage river coastal slope protection extensive list individual master plans country major river basins hard keep track region region different types work look list use spot scrutinize ones probably find community pagasa defines abnormal progressive rise water level stream result flowing water normal confines stream subsequent inundation areas normally submerged two main reasons government agency accumulation rainwater water overflowing bodies water especially given abundance rivers country planning manual made japan international cooperation agency jica says structures prevent rivers overflowing improving rivers flow done removing sediment bottoms making wider straightening national government charge kinds works major principal river basins guidelines around local rivers creeks expected funded undertaken local governments found river rainwater end accumulating crucial areas urban hubs residences certain structures used drain excess water drainage systems use different components remove rainwater intercepting transporting somewhere safe open channels canals openings storm drains capture floodwater culverts pipes help pumps easier transportation connect floodwaters local areas places excess water cause damage excess water major waterways rivers made structures built store water either release later use purposes excess water stored temporarily gradually released example five story detention tank bonifacio global city releases collected water pasig river manila bay floodwaters stored permanently water impounding systems used irrigation household water supplies electricity generation soil erosion prevention water resource applications integrated dams dikes diversion channels water substance flows floods sediment soil dragged along current end clogging rivers waterways left unattended structures prevent sediment accumulating part sabo engineering term used describe erosion sediment measures used works include specialized dams trap sediment debris clog waterways damage infrastructure downstream especially currents strong maintenance works desilting declogging considered floods hit water disasters storm surges occur along high tides preventing seawater spilling coastal communities part flooding weaken riverbeds areas along coast sloping landforms jica planning manual prevent landslides collapse land forms near bodies water protection part infrastructure way address country problem aside structural measures management non structural measures use types technologies mapping forecasting monitoring evacuation resettlement conservation practices floods study university philippines looked country hispanic period present found focused much costly structural solutions risk reduction strategies rendered ineffective finished maintained effective solutions mitigating effects flooding mostly non structural nature study since situations structural solutions inevitable combination strategies focus risk avoidance strategies considered make,rappler
6812,full commuters forced walk flooded streets continuous rain manila every typhoon season thousands filipinos affected flooding floodwaters damage homes properties destroy crops disrupt businesses livelihoods especially agriculture sector paralyze transportation force class suspensions flooding continues claim thousands lives year year address problem government spends billions pesos taxpayers money year management programs despite ballooning budget problem flooding remains unsolved look much department works highways spent years span years government allocated trillion mitigation programs received second largest budget allocation trillion behind education sector includes department education state universities colleges commission higher education technical education skills development authority trillion based national expenditure program proposed budget p900 billion bicameral report ballooned billion ibon foundation executive director sonny africa flagged insertions made lawmakers budget bicameral conference process saying widely suspected pork barrel report department justice local government units received highest number corruption complaints among government agencies make,rappler
6793,manila philippines paid las piñas cavite allegedly benefited villar properties new ombudsman task force wants probe ombudsman boying remulla task force investigate government infrastructure linked villars earlier investigation revealed motiontrade firm owned christian aguilar mark camille villar uncle bagged p390 million worth jairo bolledo explains producer jairo bolledo supervising isagani castro make,rappler
6824,full manila philippines independent commission infrastructure monday received reports widespread destruction tampering official documents department works highways officials connection anomalous acts constitute blatant obstruction ongoing investigations direct assault right transparency accountability chairperson andres reyes statement fact finding body expressed strong condemnation reported acts deliberate concealment alteration records undermines rule law weakens trust government institutions tasked safeguard resources reyes added secretary vince dizon interview suspected tampering destruction documents occurred baguio city district engineering office based report baguio city mayor benjamin magalong serves special adviser dizon already filed formal complaint baguio city district engineer rene zarate ordered preventive suspension linked destruction records magalong earlier report baguio engineering office uncooperative secretary added tasked retired police general arthur ato bisnar investigate incident bisnar dizon recommended post undersecretary yet receive appointment papers agency undergoing purge following dizon directive courtesy resignation top officials including undersecretary cathy cabral serves warning everyone kayong magta tamper magsisira ebidensya mahuhuli mahuhuli dizon tamper destroy evidence eventually caught dizon issued memo directing officials preserve submit documents infrastructure past years fail comply warned face criminal administrative complaints follows earlier memo instructing full cooperation investigation stressed records relating works property reyes urged officials cooperate probe preserve integrity documents evidence custody commission remains steadfast mandate uncover truth behind anomalous ensure responsible held accountable president ferdinand marcos created investigate infrastructure past years officials bulacan placed preventive suspension top officials bulacan 1st district engineering office including henry alcanatara brice hernandez jaypee mendoza juanito mendoza dismissed president tito sotto iii chairman panfilo ping lacson met monday shed light budget procedures including individual institutional amendments insertions national budget carried want far reaching original sin original sin congress lacson insert paglalaruan district engineering offices mulling idea magusap house self restraint kami kaming insert especially local infrastructure level deo insertions district engineering offices won anything play considering idea house talking exercising self restraint stop making insertions especially local infrastructure handled deo level lacson added retrieved additional evidence brice hernandez earlier accused joel villanueva jinggoy estrada receiving kickbacks categorically denied allegation hernandez custody cited contempt temporarily allowed leave saturday retrieve evidence back claims lacson panel yet open files gathered hernandez due technical problem unseal nagkaroon kaunting glitch naiwan computer sealed yun lacson haven unsealed yet slight glitch computer left behind sealed lacson lacson discussing retrieval computer lawyers hernandez want preserve integrity evidence preserving chain custody lacson house representatives speaker bojie wanted suspend house probe anomalous turn investigation acknowledged skepticism chamber inquiry noting lawmakers either tied contractors contractors make,rappler
6798,department works highways surge water pasig river caused damage looking quality materials used structure,rappler
6804,full bicol saro party list rep terry ridon presides house infra comm probe anomalous house representatives manila philippines house representatives putting end investigation anomalous house infra chairperson terry ridon wednesday suspension meant give way full impartial proceedings independent commission infrastructure infra comm turn transcripts documents pieces information evidence commitment fully cooperate every aspect previous proceedings ridon added speaker bojie scheduled meet wednesday afternoon ridon previously favor ending house inquiry many fellow citizens believe happening infra comm think would better forward monday statement wednesday ridon touted joint accomplishments result probe including resignation members philippine contractors accreditation board alleged unexplained wealth roles license sale scheme disclosure financial statements firms linked discaya couple house integrity conduct proceedings however questioned dozens lawmakers allegedly ties contractors contractors make,rappler
6794,full constructed prevented deaths caused typhoon tino deadliest storm hit country year tino destruction left wake sparked even outrage controversy first erupted earlier asking held accountable government national local levels pointed doubtful quality area top contractors provinces tino caused deaths cebu province ranks second highest total cost despite among top prone provinces country tino hit showed number cost equate safety province scores still died especially towns liloan compostela cebu city mandaue city danao city balamban talisay city since built areas liloan tino claimed lives discaya linked firms partnership geometric proportions inc secured highest total cost contracts supposed prevent cotcot river overflowing flooding surrounding land waters still rose river banks submerging communities living downstream shown simulation released cebu provincial capitol province wide builders quirante construction took biggest slice overall built mananga river talisay city sunstar report found shanties sides mananga bridge still destroyed strong current builders owned allan quirante famously flip flopped probe company quirante construction led jonathan quirante sources requested anonymity told jonathan allan nephew read dumanjug quirante clan took nearly cebu negros island another area tino caused grave destruction especially negros occidental billion worth built area though failed stop recent typhoon claiming several lives province camansi binalbagan rivers located towns castellana hinigaran respectively river supposed keep bodies water bay built country top contractor legacy construction corporation firm owned alex abelido prominent figure negros occidental previously reported company flooded back read negros occidental marcos listed top contractor flooded another report found legacy construction corporation previously received poor unsatisfactory ratings constructors performance evaluation system road widening drainage side island canlaon city negros oriental among hardest hit typhoon tino data show one built city box culvert along vallehermoso canlaon city castellana road constructed rekina construction services town already grappling repeated activity nearby kanlaon volcano typhoon struck tino made landfall philippine institute volcanology seismology phivolcs already issued warning lahar sediment flows make,rappler
6820,full help rescuers help evacuate children special geographic areas barmm bangmoro readi bangmoro readi manila philippines enough mindanao least implemented mindanao provinces total contract cost amounts almost p93 billion leading pack contractors terms awarded genesis88 construction inc contracts followed montesclaros enterprises contracts legacy construction corporation contracts two provinces mindanao maguindanao north cotabato tagged prone areas information released following audit ordered president ferdinand marcos state nation address monday president released initial findings raised questions contracts awarded anyway mindanao zoom map dots see details including type work done contractor cost building period among others information presented searchable table find maps metro manila luzon visayas information presented searchable table map make,rappler
6814,full raphael reyes president ferdinand bongbong marcos defiant tone warned one even family members political allies spared investigation corruption allegations scandalous established independent commission infrastructure executive order three member body probe irregularities national government infrastructure works years president says subjected investigation way determine innocence guilt cousin house speaker martin romualdez recently resigned post close ally representative zaldy bicol partylist among implicated anomalous move could historical importance sitting philippine president marcos called probe massive corruption vowed end hold perpetrators accountable years focus corruption probes always executive congress accusing party president bravado match results fairness cannot expected either legislative chamber president pointed maraming nababanggit senador marami ring nababanggit many named many congressmen mentioned sinasabi iimbestiga saying investigation investigating always little bit difficult situation already hard fair marcos citing reason formation independent probe composed retired supreme court justice andres reyes tasked carry investigation within bounds law constitution former secretary rogelio singson expected provide engineering technical expertise required assessing questionable rossana fajardo certified accountant inquisitive critical mind forensic accountant could dissect financial aspects anomalous mayor benjamin magalong former police officer put together evidence needed secure conviction involved vantage point sees creation political maneuver crucial corrective measure address flawed system congressional investigations historically produced spectacle substance creation body recognizes central truth accountability cannot thrive institutions self interest political posturing overwhelm pursuit justice congress constitutional oversight powers repeatedly fallen trap using inquiries platforms partisan warfare rather venues truth finding ongoing hearings illustrate dysfunction vividly instead sober dissection systemic flaws billions poured either collapse prematurely fail mitigate flooding sees legislators jousting soundbites trading accusations conveniently steering scrutiny away allies erodes trust critically distracts evidence trail could lead prosecution contrast independent commission carries neutrality institutional focus congress lacks commission cut political noise track money went profited institutional safeguards failed singular mandate map anatomy corruption without burden protecting political patrons need spin narratives reelection critics argue congress constitutional duty oversight relinquishing investigations commission undermines check balance system argument sound paper ignores political reality lawmakers authorized lobbied benefitted cannot credibly ones investigate complicity oversight becomes farcical overseer vested interest muddying trail nation needs duplicative circus simultaneous inquiries disciplined impartial probe command confidence withstand judicial scrutiny reason congress step aside abdication duty recognition conflict interest play constructive role later legislating reforms based findings tightening procurement rules creating stricter monitoring systems enacting safeguards collusion contractors officials long pork barrel works bleeding billions treasury little show terms real mitigation marcos move establish independent commission thus opportunity break cycle congress must resist temptation grandstand instead allow process run course filipino tired inquiries end stalemate scandal fatigue giving benefit doubt offers chance perhaps last cycle corruption pierce veil impunity congress allow work unimpeded role come later prosecutor reformer legislate stricter procurement safeguards stronger monitoring systems airtight penalties collusion history offers sobering lessons fertilizer fund scam hearings conducted agriculture congress hearings exposed billions meant farmers siphoned yet single mastermind meaningfully punished inquiry philippine national broadband network controversy referred nbn zte deal nbn zte mess became theater walkouts exposés one went jail despite overwhelming evidence bribery priority development assistance fund scandal called pdaf scam pork barrel scam perhaps infamous exposed showcased lawmakers grilling janet napoles prime time television even many benefitted schemes managed slip away untouched cases congressional probes yielded publicity justice congress refuses yield history judge body obsessed theatrics prone misrepresentation marcos weakens condemned another president unwilling confront entrenched systemic corruption congress palace right nation finally see corruption probe delivers results instead ratings independent commission probe anomalies bold necessary decades congressional investigations carried illusion accountability record betrays troubling pattern smoke fire grandstanding justice ongoing investigation shows symptoms lawmakers thunder corruption questions often pivot protecting allies undermining rivals spectacle dominates headlines technical heart matter money went contracts rigged officials facilitated graft remains obscured worse lawmakers implicated misuse funds position truth seekers eroding credibility entire exercise word warning must addressed president creating commission half battle filipinos seen many independent bodies neutered irrelevance agrava commission ninoy aquino assassination melo commission political killings sabio panel military corruption began high expectations ended watered reports real accountability became symbol commissions used defuse anger protecting powerful marcos cannot afford outcome must give commission teeth subpoena powers prosecutorial backing full transparency anything less dismissed another political gimmick commission test marcos political capital break duterte patronage networks nurtured players discayas commission fearlessly investigates contractors politicians enabled whether allies congress remnants duterte camp signal real shift corruption confronted tiptoes around powerful expose president reformist stance hollow end marcos faces defining choice allow commission become hammer finally smashes syndicates let wither yet another dusty report palace archives legacy hinges remembered president cleaned another chief executive promised reform shielded guilty protected syndicates vowed dismantle stakes could higher whether president finally redraw battle lines accountability philippine governance marcos faces test leadership force conquer rising floodwaters purge rot drown tide impunity engulfed every president legacy hangs balance make,rappler
6795,full quezon city thick clouds envelop pasig quezon city jire carreon manila philippines department works highways quezon city approved city government raising suspicions works philippines richest largest city anomalous rest worth p14 billion disapproved incomplete lacking certificates coordination required local government code policy city government tried apply certificate coordination convinced anomalous quezon city mayor joy belmonte press briefing friday quite suspect talking personal basis policies place require coordinate added quezon city currently inspection supposedly constructed quezon city aside certificates coordination required law need order align city drainage master plan conducted university philippines resilience institute city engineer dale perral certificate prerequisite permits needed construction city government far completed inspection worth billion total disapproved local government identified matalahib creek pumping station worth p95 mariblo pumping station worth p282 sta cruz pumping station worth p282 bypassing local government issue quezon city approved certificates coordination friday press briefing local officials enumerated following observations site inspections works particularly anomalous identified construction mendez creek brgy baesa roadway creek carlo lopez austria head city legal department many legal recourse violators actions file administrative well criminal charges violations local government code water code national building code among others austria mix english filipino briefing seven contractors president ferdinand marcos list contracts quezon city make,rappler
6829,full proof president ferdinand marcos shows media receipts proof government fully paid non existent reinforced concrete riverwall baliuag bulacan presidential communications office manila philippines president ferdinand marcos wednesday government eyeing economic sabotage cases contractors big ghost marcos made statement response questions media interview purok barangay piel baliuag bulacan verified citizen complaint non existent fully paid p55 million reinforced concrete riverwall asked special fraud audit commission audit bulacan marcos ghost baliuag example falsification reported completed kitang kita completed immediately falsification already big violation big ones talagang thinking hard pipilahan economic sabotage tingnan utang gobyerno pilipinas republika mababawasan naging maayos babalikan saan napunta pera hahabulin kakasuhan long take added evident complete immediately falsification already big violation big ones thinking hard line economic sabotage cases look philippine government debts would reduced done well back money run file cases long take right post later day marcos announced ordered blacklisting syms construction trading charged violation republic act anti graft corrupt practices act malversation funds falsification documents syms construction trading agad iba blacklist haharap kaso ilalim revised penal code hahanapin sisiyasatin iba nilang proyekto palalampasin sususpendihin kakasuhan opisyal authorize nakipagsabwatan marcos syms construction trading immediately blacklisted face charges revised penal code scrutinize let pass suspend file cases officials authorized connived marcos told media baliuag went barangay piel acting report office received citizens complaint sumbong pangulo website upon inspection saw progress activity meter cost government p55 marcos report stated complete fully paid presidential communications office posted official receipts payment department works highways bulacan 1st district engineering office malolos based syms construction trading first payment p43 kaming makita hollow block semento equipment ghost ginawa trabaho told media didn see even single hollow block cement equipment ghost work done disappointed angry marcos ongoing side riverbank two contractors involved pointing fingers explaining riverwall could begin finished adding mystery difficulty locating contract marcos suspects record lost repeatedly subcontracted chief district engineer replaced years ones charge looking records since put website dami talagang sumusulat many messaged perfect example abuse done contractors marcos ongoing investigation pinag aaralan tinitingnan sinusumbong stop keep identify mabuti makasuhan mabuti contractor sinoman nakakuha kontrata added investigations ongoing studying checking complaints receive stop keep contractors anyone else got contracts identified sued marcos modus contractors secure government contract sell contract subcontractor bahala subcontractor itutuloy bahala maganda sub standard substandard napapabayaan iba itinutuloy anyway keep hahabulin silang president subcontractor decide would standard substandard gets neglected anyway keep run marcos earlier bared list top contractors country based initial findings audit ordered recent state nation address sona firms six received ratings unsatisfactory poor previous years begun probing anomalous make,rappler
6827,full speaker isabela 6th district representative faustino bojie iii gives speech replacing house speaker martin romualdez house representatives jire carreon manila philippines new speaker bojie wants house suspend investigation anomalous let independent commission infrastructure take lead regarding infra comm reports whatever happened infra comm already submitted many fellow citizens believe happening infra comm think would better forward told reporters monday first ambush interview press house kicked probe corruption weeks malacañang created far house invited top contractors curlee discaya department works highways officials allegedly involved modus operandi henry alcantara brice hernandez inquiry far unearthed alleged links joel villanueva jinggoy estrada kickback scheme remains however skepticism house investigation since dozens lawmakers alleged ties contractors contractors example recently sent invitation bicol representative zaldy founder scandal ridden contractor sunwest architect highly controversial national budget allegations congressmen connive district engineers insert pet funding requests even executive proposed national budget turned congress make,rappler
6796,full filing independent commission infrastructure chairperson andres reyes along volunteer lawyers file cases office ombudsman joel villanueva jinggoy estrada former bicol party list representative zaldy former caloocan 2nd district representative mitch cajayon former undersecretary roberto bernardo coa commissioner mario lipana alleged involvement anomalous ghost jire carreon three months since marcos government vowed officials allegedly involved corruption single person brought detention posting lots moving parts government wide crackdown least four agencies bodies office ombudsman department justice doj department works highways independent commission infrastructure holding separate probes alleged corruption investigation authorities expected file complaint either ombudsman doj assessment ombudsman justice officials file criminal cases courts allegedly involved cases reach courts warrants issued powerful constitutional body ombudsman apart handling criminal offenses fire suspend government officials found administratively guilty slight complication part however body recommends complaints ombudsman meaning submissions constitutional body considered referrals complaints make record straight cannot make complaint cannot file complaint mandate refer complaint referrals later sworn subscribed secretary vince dizon make complaint chairperson andres reyes explained story helps track development legal action filed actors involved multi billion peso corruption scandal none yet allegations violation republic act anti graft corrupt practices act malversation falsification documents violation government procurement act respondents former bulacan 1st district engineer henry alcantara former district engineer brice hernandez former assistant district engineer jaypee mendoza sarah discaya roma angeline rimando timothy construction mark arevalo wawao builders sally santos syms construction trading robert imperio construction corporation details complaint stems five allegedly anomalous malolos hagonoy bulakan baliwag bulacan status pending ombudsman allegations alleged violation anti graft corrupt practices act indirect bribery malversation funds respondents initial complaints include chiz escudero jinggoy estrada joel villanueva well former representative zaldy among others details doj undersecretary jesse andres tuesday five complaints undergoing preliminary investigation meaning prosecutors stage issuing subpoenas respondents complaints respondents fail submit counter affidavits prosecutors immediately submit cases resolution either indict file charges respondents status pending doj preliminary investigation allegations malversation funds falsification documents respondents twelve charged plus silverwolves corporation union case nine davao occidental case plus timothy corporation sarah discaya dizon details first complaint filed p96 million union awarded silverwolves construction corporation second stems two davao occidental worth p89 million total p179 million awarded timothy corporation status pending ombudsman allegations criminal graft malversation falsification alleged violation government procurement reform act administrative violation code conduct ethical standards officials employees civil service rules regulations respondents resigned bicol representative zaldy gerald pacanan gene ryan altea ruben santos dominic serrano felisardo casuno timojen sacar montrexis tamayo juliet calvo dennis abagon lerma cayco grace lopez friedrich karl camero aderma angelie alcazar cesar buenaventura consuelo aldo noel cao anthony ngo potential respondents linked construction contracts sunwest details flagged alleged use grossly substandard materials construction road dike along asawang tubig river naujan oriental mindoro p289 million oriental mindoro bagged sunwest inc business conglomerate based albay founded status pending ombudsman evaluation allegations plunder graft bribery corruption officers respondents estrada villanueva commission audit commissioner mario lipana former caloocan 2nd district representative mary mitzi cajayon former undersecretary roberto bernardo details recommendations based sworn affidavits corroborating evidence dismissed officials alcantara hernandez mendoza status pending ombudsman evaluation allegations criminal graft malversation falsification alleged violation presidential decree government procurement reform act administrative grave misconduct gross dishonesty conduct prejudicial best interest service violation republic act code conduct ethical standards officials employees respondents criminal alcantara hernandez ernesto galang mendoza john michael ramos irene ontingco joshua blitz roxas topnotch president eumir villanueva administrative former undersecretaries bernardo maria catalina cabral alcantara hernandez galang mendoza ramos ontingco roxas bernardo villafuerte details report stems p72 million riverbank protection structure bagong silang plaridel bulacan body commission audit coa report revealed structure constructed location specified approved bid plans status pending ombudsman evaluation allegations criminal graft malversation falsification alleged violation presidential decree government procurement reform act administrative grave misconduct gross dishonesty conduct prejudicial best interest service violation republic act code conduct ethical standards officials employees respondents criminal alcantara brice hernandez jaime hernandez ernesto galang john carlo rivera john michael marcos claudine magdalene magsakay ericka justine chico topnotch beam general manager allan payawal administrative former undersecretaries bernardo maria catalina cabral alcantara brice hernandez jaime hernandez galang rivera marcos magsakay chico details issue p95 million barangay bambang bocaue bulacan joint venture topnotch catalyst builders incorporated beam team developer specialist incorporated citing report coa structure constructed location specified approved bid plans status pending ombudsman evaluation make,rappler
6826,manila philippines matagal problema baha pilipinas proyekto gobyerno maibsan magkano napupunta department works highways kanilang management programs panoorin report patrick cruz delubyo pondong ibinuhos gobyerno napala delubyo bilyon bilyon kada taon budget ngayong higit p248 billion nakuhang budget mula ilalim president ferdinand marcos p675 billion total panahon president rodrigo duterte p612 billion dating pangulong noynoy aquino p181 billion loob nakalipas taon umabot trillion nailaan gobyerno management pera bayan pera pera malalim matagal problema baha pilipinas baha paralisado transportasyon suspendido klase apektado kabuhayan marami maraming bahay lubog nakalipas taon daan daan namatay maraming dahilan pagbaha andyan problema basura poor urban planning climate change isa solusyon bilyon bilyon nagastos tuwing umuulan lubog pilipinas ulan problema sistema tingin download communities app available web ios android sumali liveable cities pagusapan james patrick cruz producer camille zarate jaira roxas supervising chay hofileña supervising producer beth frondoso make,rappler
6816,manila philippines department works highways scrapped p252 billion funding locally funded revised budget proposal trimmed billion worth duplicate completed including overlapping road sections rock netting cat eye stud installations brings agency proposed budget p625 billion initial p881 billion mean corruption picture multimedia patrick cruz reports make,rappler
6823,full composite photo shows bicol representative zaldy defeated pasig mayoral aspirant sarah discaya guia abogado president ferdinand marcos enumerated contractors received bulk government years made headlines known links notable politicians sunwest ranked eighth marcos list business conglomerate based albay founded bicol representative zaldy first registered securities exchange commission sunwest construction development corporation firm diversified sectors energy tourism construction enterprise lucrative decades consistently among top contractors department works highways far back administration gloria macapagal arroyo extensive research published year showed won company surpassed p38 billion figure p28 billion went roads bridges billion investigative report noted listed incorporator sunwest divested sunwest incorporated apparent compliance code conduct ethical standards officials employees family friends active shareholders businesses closely tied company major shares sunwestville realty development corporation srdc misibis land embarcadero land ventures common sunwest infrastructure arm construction arm advanced p200 million combined srdc misibis land indicating companies often transact one another budget experts spoke believe remains beneficial owner sunwest despite divestment reached camp sunwest told loans sunwest inc companies regular arms length transactions nothing personal finances shareholder zaldy brother former bicol christopher meanwhile founder sunwest tone defeated pasig city mayoral candidate sarah discaya meanwhile president alpha omega general contractor development corporation investigative report election watchdog right know right r2krn coalition securities exchange commission documents list incorporator founder timothy construction divested shares two companies ranked second third marcos list timothy construction former contractor commission elections comelec pulled joint venture south korean firm miru two local firms following ultimatum issued poll body comelec chairman george garcia told reporters time gave timothy two options stay joint venture face possibility owner mayoral aspirant discaya slapped disqualification case pull joint venture owner insisted running r2krn report established family ownership two affiliate companies including gerrard construction general contractor development corporation business blacklisted department works highways gerrard led sarah husband curlee reached discaya camp yet receive reply marcos rare press conference monday contractors bagged around p100 billion big ticket government marcos described findings disturbing state nation address marcos vowed government officials private sector accomplices found involved corruption clearly saw many badly done collapsed others mere illusions let pretend know money making ventures kickbacks initiatives errata sop boys connive take government funds steal future shame towards fellow filipinos marcos added make,rappler
6803,full number houses inundated high tide flooding brought monsoon rains typhoon emong calumpit bulacan eloisa lopez reuters manila philippines enough luzon luzon received bulk infrastructure nationwide total p309 billion across include metro manila without capital region island group still accounted p258 billion worth spread across contracts top contractors luzon excluding manila based contracts handled significant share timothy construction corporation received least followed closely royal monarch construction supplies corporation samidan contracts triple construction supply inc meanwhile signed villar general construction supplies obtained period eight identified prone provinces luzon pampanga nueva ecija pangasinan tarlac bulacan ilocos norte oriental mindoro metro manila information released following audit ordered president ferdinand marcos state nation address monday president released initial findings raised questions contracts awarded anyway luzon zoom map dots see details including type work done contractor cost building period among others information presented searchable table find maps metro manila visayas mindanao information presented searchable table map make,rappler
